order_id,customer_state,delivery_time,review_score
d20cb870c4dcb39bb4703c900f4e6dfa,SP,2,5
3240c29a58e0f5100088c091d4a9a0e2,SP,7,5
a557a0d8ff0129cd241d2bca612b3d6f,SP,6,5
8c8ebe7dc2f3642dbca41a627402b39d,SP,7,4
084ce670827e3ebb5f585818b985bc25,RJ,6,4
c17d8e9298a127be6a6c0fe4b693275c,RJ,13,5
c4c4d6af87a38d11687de496459bb99b,RJ,43,2
fd22e91229997472d843aed4e2be8965,SP,4,5
845741b02081020193c3b7ea4dbe1a23,SP,7,5
75b69b48d972622a97944744d2d77400,SP,11,5
6c18e8919d8c368f2074946445b35dce,SP,1,5
b6e4cfebbca461e11b3f453db216b3e2,SP,6,5
9e81c4ecf83ac3e5fce3ea780b1aa38e,SP,5,4
f5e55d131e51bd5f0dccc56c9096a951,SP,9,1
a7384426d477fd16a093284ebc51ba0b,RJ,11,3
cc33143e956d12c68737d2ea49910386,SP,11,4
30afa4792f6e5ee287ff87fa649e56f9,SP,5,5
58136c793ec750208197137a718e94f4,SP,13,3
28a32ec11abbac5c27adfa4d8cbc351a,SP,15,5
28a32ec11abbac5c27adfa4d8cbc351a,SP,15,5
47f94daa7c25c51ecaab4744c6025f2d,RJ,35,1
c6f24de5c976bfafc4a340b805c70fe7,RJ,25,4
5ef46c939902d5213ce1ce081146a410,SP,11,5
507f91afedbd57681c60c5d8c447716f,SP,4,4
12c49270845b0006a7036adda4045c74,RJ,23,2
56adbed615cf6836302069e3a9784702,SP,17,3
6ad6a8701a498c74450b0876eda2ecb9,SP,8,4
85f1a7c5b82d38cc3a4e8bb7111a40d2,SP,2,4
10938b7ea022f888b8a2683a6a0fc533,SP,6,1
36683f777b9845c20b2721501c1e67dc,RJ,7,5
3ee6a5145ccf8837184fe98c491e232c,SP,7,4
5381727270fcf411f98509c7462ea3e6,RJ,10,2
f144d2196005dc7f715ac8e51a03ff3a,SP,7,5
acd8b5c9553781a42c06690b5332a9f2,SP,5,4
3f1cef1dad28d66ac73d711f75a8ade6,RJ,14,3
60b95ae48ea59d34eeb4b8c8c6c3bb71,RJ,20,4
48275cf565f4ea4f291da07bbbc7d330,RJ,8,4
138154e59536bfac1cccbc4198385c08,SP,7,5
84e3112c2a4f1708a00c880218f52886,SP,13,4
dfcf78d03c529afb0f155890a276536d,SP,9,2
403ee67b92b2fc4c2c2ece77d61b168c,RJ,6,5
21787a9b049d1651878b1a9bb3fec657,SP,10,3
9de58a725e435fc7ff5d41e6d8691788,SP,18,3
50cbc0ce14ba62ab76c2c353dbf6bb7d,SP,7,5
3c3a231d25bdc9110e295bd809ac5e08,SP,11,5
7a47bfd32ec0555c396657f5d98ef7b7,SP,11,5
11b6318ec732b94b5593c66ef1f37863,SP,2,5
5b8d793745f3ac9e033f77ff0f8ea88c,RJ,28,5
19a321ecdcd24cde55aa21aef3693080,SP,15,5
965a6495fa9d7529c9de27134b8698c6,SP,8,5
01946da9e2db8bab61d79296c037ee1f,RJ,19,5
3c153f5d35e78b843022376a66dac30d,SP,18,5
55b2ad4123def9f023f3196c460badca,RJ,34,1
31dc5103a73f31b15f42c3a5367efcf0,RJ,31,1
8644d20fc1d990622fd19bd143ea7abd,SP,5,5
5cee1e12f1ce78f2ded0e50055aaf638,RJ,19,5
d10a096222e79b442a554b53eab60f9f,SP,9,5
f1d6087db90cd2b8feb467f5924d4f08,RJ,6,4
83f6cb8aeb5110d722e025c724011f06,SP,13,4
d077e337c81f9e6f14dd798fe60d90d0,SP,17,4
6ae15bd9804be2bd1217f4583325802f,SP,5,5
b691ffb0177f480a9a5eb8772050bb2d,SP,8,5
14c99dc23c614159bed88378c219456d,SP,4,5
0893ae2dd572c400965d60fa77f45076,SP,6,5
789ad4169dcd29dce4417a113de1e0a0,RJ,13,4
56f4b702b959eee297b018acdb60c380,SP,19,5
021645306ea1563079aaec6e96f20d38,RJ,11,5
5016bbd9915b475906c3e5db8f45bfe6,RJ,23,5
707c5f99c91cb848fec1431b02073446,SP,25,5
f5c6d2e1e505748547e4ae426b377168,SP,17,5
75f6fc813634864d90b8460cb0133b7c,SP,17,4
79e843f791612177a6bb9f948f96f904,SP,2,5
14c7dfb8e61a3df193f153c72a99a3e5,SP,20,5
8726f6a81f4ae5a390e7e638a31e9a21,SP,23,4
67b0499c2ebfc14f8d5f507ac029a683,SP,6,5
715d1b25b622ce303939e77c3aaa03f1,SP,6,4
4b28afe5e25f1d2fb8ea4e378b25496b,SP,3,5
64cc5ef24e102ee02c47f7a1967b8d27,SP,8,5
813e757cecde8eee7af8d87fea8e50f1,SP,13,3
0fc2cdf979f0036ab67e726cd3131e05,SP,1,5
0cde8327c49577c3c0fed91e084daef5,SP,10,5
dae91c4dced184f9ead8277e600b44a2,RJ,12,4
263b107695b98c10b2f5c6c16c246c3c,SP,10,5
ef29d8249c4f5670c259bda87461e3e4,SP,8,4
99e4bed65a545aa74dfbdfe233f052a5,RJ,11,5
131b770dae46d4fbf6e9a62a1b177ed1,RJ,13,5
b7d0e451b92a8719276a9f822fa0dd1f,SP,3,5
aa5b3532eb2e8a4ae2c9f1043e070404,RJ,12,5
28fb72e69040221a2e471a51c251f8da,SP,12,5
f0536754654db1ab9ce4d7c1d369276b,RJ,11,2
617aa5cf4b76fa15872c99667d8cc833,SP,3,3
fae6817170e0509473149b11bdb8e285,SP,6,5
7a9197f998e7889b9e93303ec3dac531,RJ,9,5
a6e8ad5db31e71f5f12671af561acb4a,SP,6,4
afc7d4ca1aa5030cdb685010ed145c70,SP,13,5
cfec3311b95bf95d0d8d30e4ede143c8,SP,13,5
c4647bef360696ee22e3644d2ff31a21,SP,17,5
807cfbea3c04fa82a5bfda36d63e88d6,SP,5,5
acf02c5ab56a3df0a845ccd5cec4e057,SP,7,5
68f22824fa054075c52f660019cce134,RJ,11,1
fd73324057cc65cae5776cf4bc9ff56f,SP,3,1
1aa6dcae07029eb10e20eaa903ce9636,SP,7,5
481a51f75cdfb2f0a592648739dfb8cf,SP,20,5
31d2d973ab3772f718de008bfacc3d07,SP,7,5
556a840ca8df33d08ff39fed4a28792b,RJ,14,1
b9978fd04acfedd507165e3f7ec97b05,SP,53,1
0baa56401ae212e308d73cba2911ae20,SP,9,1
f54b76164346da8a6015b7e92a645f58,SP,14,5
5b397bd9f4b5824b8bcccd02f062bdcb,SP,6,5
e69c09a33d9b7edf03204eb2f7e828b1,SP,3,5
dfb6faf0797af302d9074ab52d997f68,SP,9,5
e5266bf70f5e421e61c8df95a55ae917,RJ,8,5
b0742e6cd15cd84cf91b637b0b601d77,SP,13,5
2c6c5c881336bcec2d8c89cb05184a81,RJ,8,3
c98ec8cb960d61c4375413b70f225104,RJ,12,1
3778f227b2036fdc76e56d070ea45c8b,SP,5,5
2596b6e257bc5fb3e104adb5ca0c41ad,SP,8,5
61ff26ac3b205fc54a7431bb3b032cf0,RJ,19,4
f84142abcd970057a7ed92e21b1fd33b,SP,5,5
30f3565c987f787c24733cdb37313a0c,RJ,11,5
18ed62e249d4b637b186e91f0374a476,SP,2,5
5449f77a049c11b2e8b645ecfef2ebbf,SP,14,5
44aa038bc4a637f4c0c9ab66da0c48aa,SP,1,4
76ef2fe6ef1b33ffff4a14e2b49abb9a,RJ,10,4
df86f734aa38ba760f6b627af3870974,SP,3,4
ca786c07fdbcd2a6beb42eab64c23a3e,SP,1,5
db274d549125d73b0e1052886af9422e,SP,3,3
65b5c34eac96c508fd60327de50a2d3c,SP,9,4
3b2af016e04e30d2b6ae3f321e2cda20,SP,11,3
e4dd49ba0611671232dcae9e0dc08206,SP,10,4
071d4951a2505f0880cf9db3a48e21f6,RJ,6,4
5b7ffb8d013b6d0b4ae7a8f454fa9bd7,SP,4,5
fc4b2a0590430c3cef1c11dc737e4517,SP,7,3
47d2367a665bbdf93b5db53cfc4f5d2a,SP,4,5
5a65cedc025f607cbdb4c5219f648ae3,RJ,9,1
59db0cf65fd439e6e76ec105e3aa421c,RJ,23,4
dfc7bfc60d0dfafee75e8eec014851f9,RJ,12,5
b0c677ad0ea26bc5e9e3fd85bf05c9c3,SP,2,5
b002261c1b562472adb57d81cc90995d,SP,9,5
e43c3a1ff03aa2c3ca0ccee512f62371,SP,7,5
d7257440e4f74ef83b7bcf3d5e247e14,SP,12,5
3a6cbf7c8d48ea3b2f5594779dc6d23d,SP,7,5
1fc147ecded099d8acf876cfaf66f731,RJ,36,3
123eb6c42fb774382bf82e6a332af592,SP,8,5
524c24c3a53528c5a91a3311012fcef4,SP,3,5
907876f99f250a7fca414743262371ea,SP,23,3
40d02570e7ba8cffbc6770b392dbbbdc,RJ,10,5
46770adcb64010a69409a644252641b2,SP,4,5
83b109feea07a54cdd034845cccd53b3,SP,7,4
48362159589d43095a14bba680682780,SP,4,5
ee9a7a0f0c0446da13006eebdfa5e0b1,SP,14,4
aee590f76dc95d8c147146ae04100704,SP,10,5
b2bbb2cca536bb4984557119c0eb3d8a,SP,2,5
a909c24a30d5a05204ecb7ef3f11e321,SP,7,5
283182f68c047a2b61aee07baeb819f0,SP,7,5
e04d9eacedc0dca9d83c14fcb0d7276c,SP,19,5
4f2fbccefa5c3c7afb05388013cb173b,SP,14,4
52628d72feaca84428e9d902d3985605,SP,6,5
274bf86d17f8952d2a505168fcc25c09,RJ,34,3
cebd7770cff5bf0d645dae3996972876,SP,2,1
097d24fcfb2b0afac45ea41ab4d91694,SP,4,3
1b59079c85d79705ec843165565ddd43,SP,7,5
eb472d00613391a4925922120b3b6bb1,RJ,8,5
4c80861e8667ad2c3ec1686683c93ed0,SP,18,5
9a503487f2a2141cfc220d61e43bd938,SP,8,5
6f1d91f81a2241dbf2e7544364d75f2c,RJ,10,5
7c62935e1c4bfb9a29d419cfcc0a13e9,SP,7,5
f32569596f879e74fced40a4bab98fc7,SP,7,5
4d53d6e4655f67771de54f3c8d414ce8,SP,2,5
e8291f4bc553c5ac2a42ee7737836480,SP,7,3
cea6a91496c8046f157f38239f2cf06f,SP,15,4
43c6a6a7096ab15a3baa2438ce460cfc,RJ,6,5
eb13af3b4aca94e5e189b94e09d6fa4d,RJ,2,5
a72a85d8ae2274e218fcea46f815cfa7,SP,5,5
fa8af66ee11f929d58f95e9a0522d792,SP,4,5
4cd3892b846909cad34c7070fee79f78,SP,2,5
e309a85cd901c566767a2aa98090085c,SP,4,3
160fec373d1524d70a0adcc4922e3f5f,SP,9,4
d67ce32732e8d5413c4bb2358bf5bb16,SP,7,5
1ded4213705262539b563c8f1a535044,RJ,17,5
739bb3840069271e1c2a54f5b485b695,RJ,9,5
7cd9f4c5a26e353b50e10cc165ef40d2,SP,5,4
da33da7f6eb79be4440ac5c606d6848a,SP,14,5
1c26ca7959ab2a38626a3be3004baed9,RJ,7,5
207bd7ea1f047ff2d6f2e5c70333e4b0,RJ,17,3
cf5aab95566cf4551eee9dd9edbee478,SP,14,5
89e7c74fa7b7671a581e7e36485f88da,SP,7,5
b19ca559688b49e8cf7f88c1aa3f0009,SP,11,5
07424cae1deed4169c2b56d1d150acf8,RJ,8,4
39454163ea6db630f644e723c00f7da3,SP,3,5
540b7d70e38348c6a2412ede9e1f1f2a,SP,7,5
710a8cc8056322269a0a3b07d27bd84e,SP,9,5
c8375e79155a5bfc564dd3da053bdd15,RJ,10,5
89fda551a6bc59c3a9d868a580cc6ca6,SP,11,5
df13cbaf3230c62a4b582317936e8a39,SP,5,1
e327b0b5a08cf398b21ebfd6a36b38c8,SP,2,5
405059897f5d5fb7e349800c44920c61,SP,3,5
2e9cc17227ce6e445941902dcbea67d6,RJ,5,5
3d9ffc9b8fda8e673afb17351d2c0ec4,RJ,4,4
005997dca4c1fc45066d0a03d54a6469,SP,3,5
c496bc3178d477c1390f52393d78d723,SP,6,5
7d39421ea5f060563a2e6682058e676f,SP,6,5
18f9fbd712bb1da26f16a74e68f5361d,SP,6,3
5b6ceef2a759462c5010f414622dd1e9,SP,4,5
d245b7d86b7965f8007179df464f76df,SP,12,4
946cedc17603ad142f7396dbd256993f,RJ,10,2
6bde87b60e1daa6e453bcd0bc8e7f1ba,SP,10,5
5802070896d144b2186d3c280570c99e,SP,6,3
2a5dd7112c6bf89f4b71733a54e81aa6,SP,20,5
b0018957adea4b9acded9df77514b844,SP,7,5
cd44196e80474114b859765d62f12ddf,SP,7,5
d032b5a19c78b60d1d65a567c274782d,SP,4,5
a7dfc0dec96501a2f03a9d1412d8975c,SP,5,5
d3350e3a63b03e10d16463a2e75a5361,RJ,13,1
d1b180581daf3c00f4ab3691c9a12c92,SP,2,4
73d20217539c04fd4194a9e17996047b,SP,9,5
2cbc30cc52609a954b2eda461da97579,RJ,18,5
0046e1d57f4c07c8c92ab26be8c3dfc0,SP,3,5
87fbaf80a5baf8a4b61821115117f999,RJ,46,4
dd148019cfd83f2e45f6c5d5a09771a0,SP,4,5
0c218bb391f7d78332d4d53ad73b51bc,SP,17,4
b20de8c4d92b516b001daf5375f4532f,SP,11,5
539089aba239767ab6256f0eb9a48c75,SP,5,5
b6c6f4d01d8abf2cba4656e026798fee,RJ,20,5
2ad833b9fd5613588e248a6973e94de4,SP,6,3
a4bc1696d87f667da1b782b7707358ad,SP,5,4
c58cea025bb7cd3c7140a14e442dad1f,SP,3,4
244e081969a4166ee413ecc790807e53,SP,4,2
4a6c7fdefcd879e7b3eca9f4e8186c76,RJ,9,5
98073f968a57983414bdfe914432f100,SP,10,3
582410aed951be23237a7de715f5f9e8,SP,13,4
e6f9a5b68fb526cd3212c1bb62436c83,SP,1,5
5762393dbc8a827e3c4e95b9f2252329,RJ,14,5
3114a4b9e970a79667d2f403e83586f0,SP,11,5
c73f087113a67a6ef3ce597eb3ae028e,SP,6,4
dcd8484814a9e470eaaa19a1d7657284,SP,10,5
2fbaa53206d7c894eb7fd3a28d5d5592,SP,7,5
8b36489702231f1b610f9fcaa210b23e,SP,2,5
39cf873ad8dfacb60ab26448e511723a,SP,4,4
5a5ebfbbca639e25e63f09761e953a44,SP,5,5
8a713dce9fdac6b51a968b765612a700,SP,3,5
67657701feeda0e62f6364ab7d3add38,SP,6,5
1b025e1c2a64571df27e2229bcfe74dd,SP,8,1
2c60bc71e6da917194c35fa7c8477e7f,RJ,42,1
ddd825e286b58aca3f41de496744dc1e,SP,9,5
cc7dfc8992e6aaa96f3248ff602ee264,SP,15,4
e20d0dab2f9762731d15cfc3d85f82ea,RJ,11,5
96e46ea85cec2195f5ba671b9b319c81,SP,4,4
fd90be5a1209b495105960e8a5b847f8,SP,5,5
06e168d9ebbe911b7113e44536929f11,RJ,20,5
9e906dcb08be5abcfe04f3e3a9bbb8bb,SP,3,5
3dc9704f804fcd14def080ddb628a245,SP,26,1
badb6c692d426c37793abe34977de17e,SP,5,5
bf4931e6025b2bdd77ffa4264659c9e6,SP,9,5
c5af01c76029f8063c756b08fcaf17ae,SP,7,5
dc1c38562bafbecca9a27dd77d6bdf5a,SP,9,1
e9de409fda259726830399eaf5fb4e42,SP,1,5
e393acae9e64be5b2a7d48ef2ae87710,SP,5,2
a39f0c9adf755ada2f90b865904e8f1f,RJ,16,4
377bc86e107fd2c7c4f11edb372ec9d5,SP,2,5
ba4b43e91b98401f6165023bd0f7984d,SP,5,3
2f81679117775afb1a3ed7a78186eba8,SP,3,5
43787011f63fb232ab281d68142f504f,SP,9,5
0124e0c5bfae1979838a91e47df53f14,SP,7,4
383730d8be253fb34891920a417f2861,SP,7,3
80380dcab14d7ec024883b76a82f04b2,RJ,7,5
6d33da353d1319cf0f6c982b71edf354,SP,11,5
4f1bbd24036e3eca1dd8b87c905b9863,SP,8,5
fc2f86d56413e4c2e64ffd50117f6a6b,SP,1,5
986babaebfaa430f69a8b2e816db5f14,RJ,16,5
d4a27413b758ce1cea90d005252591f9,SP,6,5
e717c793c0726c4597d4bcb54916fa9e,RJ,2,5
b8226aa72dca6aad3bd514885b7b02e8,RJ,9,5
5494b2ddfe11df2c043ab5a56a2832bd,SP,4,4
8c8681bafb6d998bc0fea19014904e1f,SP,5,5
64b45dd4d304401bc5a8b1ba620379a4,SP,5,5
734bd07307ae901d45f8380b8670c37b,SP,14,5
597c3302d155d4d75ee6734213ab487e,SP,10,5
55cd5b0cae705a5ea4b5bb325e888eb8,SP,10,5
da822a9c701ddfc1e11802d3c2545964,RJ,14,5
856a6bef735f48ac9d2c56835924921d,SP,5,4
3ffd74445bc80b19d008b3281f332bee,RJ,11,5
35edfe0ed82ffa12bb88c0395209e513,RJ,2,1
19ee41b13991f0661a6382e9ebfbacf5,SP,11,5
1ecb44533ccf6974a67e7d36d913b027,RJ,18,3
d8ab6e868995a618b7abea3119b56789,RJ,7,5
45356b921c317565a85a7830994e288f,SP,11,1
a27b4da2e65922358bc9573acde625be,SP,5,5
4f2126447b4bee203db80dfd57fa50cc,SP,5,1
1ecbc003862e0ec743279fdddb78fa0f,SP,9,4
ff85c3e4329457e83cb474799a257ccc,SP,4,5
861f30de872d5ebf55d9e66a880a5c8e,SP,8,2
15010af27d8cf1619efb2867f47ebc51,SP,7,5
99642f7c1549b12bcc0ddc010075030a,SP,3,5
6046bc15c899ee2dd06d1a235f9f61c9,SP,4,5
6092fe3ad5ec1596a921d582eb9838f1,SP,17,1
6c8301b08c7426b14823e6362151d190,RJ,15,5
08ede61c43aa112b05a8207ec1847298,SP,13,4
c716cf7b3e3bdc07c0e72acc2b182b99,SP,3,5
7707b1061567c2bc77fe8c3724a3d615,RJ,15,5
14675586d82f55dea6b8b539f427ccad,SP,7,5
1b3870263ab7aa66a5e2ca30df8fd3d7,SP,9,5
0a7dd1e47d756727fdfe4b0daf9a655b,SP,8,4
6a3d17234ba4b82167e2b8d9a6ca6602,SP,7,4
a13d02b31625a8f75ca5aa080d698c8e,SP,3,4
b9f824a81d19d3d8139194f093db9d19,SP,4,5
a9383c949571ed7784f4bc07275752e9,SP,21,5
5cae141c3dd545d1d08687790cf11e33,SP,19,1
d1014219440f60c0dafbedd79215e002,SP,6,4
41c45378fe62363faf80c45523a198f1,SP,3,5
a981518e0f2a9067f3129b87bad40285,RJ,20,4
e138166b54ea9292f505d07a4999db88,SP,1,4
86309254ed4a0698cf9b97e5d28637df,SP,23,3
a575e7dee2aa0e8876e2e8a1a3bdd644,RJ,8,5
88847f255be578610b9c0233f7dc2b86,SP,11,4
32f7089f715424548bd5307fded896d3,RJ,36,1
13753a4e6ae3b0201fb95003db4af823,SP,2,5
d2621293a99afa3b92948bc9c9121c8e,RJ,20,5
27e82e1666b119aaadc6466019e50bc3,SP,3,5
76a6cde2f1431bc0834cad44ad2f472f,RJ,35,1
b537ca3494311804a1191ad6a0dddf05,SP,8,5
ff1f8f328e5a59ac754240b6dd31bcb4,SP,8,5
6d1832bd42dccbd91d1ce32da7f54492,SP,3,5
2f7c478f21ac2d388886deb706e200b3,SP,17,3
d3617ef729315e3964c28a7404030da3,SP,9,5
b0645176abf1df25bb73ba0afcc20be3,SP,14,1
e302325f2e375cbc308a2e09a091879a,RJ,9,5
b863ec287a0a4f65531e02e8983f0d96,SP,4,3
ae4f22807612872a18f951767760f6bf,RJ,24,4
306b4ec62d908535f2bfa2877665e899,SP,5,2
768f78186d59eef3d5f40db13f5bcb8d,SP,1,5
ee26442f130a74cb3b1d184ece5acd12,SP,20,5
48e57df5132333c7c43df89d2c531ff1,SP,7,5
e136cb9b855e25952b35078ea8287229,SP,16,5
4e096e3777d66a0e5f9df299cb080acb,SP,9,5
22fee62c2b437df078309d53efb2ec30,SP,6,5
a01f943f4a95572159f0603bd160d67a,SP,7,5
d23aab0e21efafc3216ce27c05565a96,SP,6,4
bbc2ceb7904160da9ea4967f93a1a087,RJ,15,5
443bc8cc2feef50a6b416a0645dbf7b5,SP,5,5
d0a945f85ba1074b60aac97ade7e240e,SP,10,5
c8ee25817be1ba8d4baa1d441aff6d48,SP,9,4
a34cb116fd337ef68f4d8057031b39a5,RJ,7,5
b0238d84c31a9da40adc77dac0a117e8,SP,5,3
c80454d8f4c7472827a5b2ec53cf85e5,SP,11,5
16424ce30b370cd4ad36d4aa24baf5f2,SP,2,5
3d8548cd4cec4412f9007bf10e67b70f,SP,12,5
7834f61a42c24bfd83ff86a2886344d9,SP,3,5
9843c2a66fe0afda6509bc4274f743de,SP,17,5
cd4264a49b0c7d241e0ba8e454586ec4,SP,1,4
bb66054173f41d6e29497808a82a614a,SP,7,5
e72225f0958755f8cf49592aa3b45518,RJ,7,5
036dd381dfb3ec75e0a63e14828cc871,RJ,8,5
c2d1ffacb651ff60aad31b4ffdc9ac80,RJ,9,5
f584750a7d396178965d61cce2bf2c9a,SP,3,3
6bdf325f0966e3056651285c0aed5aad,SP,1,5
4b7472650d90b16f5169d774d1e32292,SP,3,5
621be24850f6edd2e8dbd75a0f19668a,SP,4,5
e279507171f43a7609f31b89e48cbc35,SP,2,3
a04d5b77845f10a45576f115ac7a9c0d,RJ,7,5
1b2a8a35effe3c031684be53784ac90c,RJ,7,5
ffdc5e3279114c523a09296f8fd28331,RJ,21,4
f8b6b27efdf0f73f9e9d978fc503c45f,RJ,7,3
ccfcc7f58cf5619fc40593dffc299a9f,RJ,8,5
b4830eb292356ee360c41e0d3c239277,RJ,11,4
c5f2bd6122735f3362d5acc3e1df7e01,SP,11,4
cd8c262644247fea6ddb4bbda562bc92,SP,21,1
d2abd29e33eb16f9db328c6fc2b474f8,SP,4,5
5dc5e6edeb0fc2cc0b95d21e149d996a,RJ,36,1
fb7f2bd158ff5c98d1c6f296100b89ee,SP,3,5
a65d4ac927fef29da1b58e60ebdbb1d7,RJ,12,5
1e5da4d344c0467e7c6f3a90e5ff91b7,SP,10,5
fe492b94021fc809f9fd371ca4162c51,RJ,4,1
fe05d1b3e709ca154c9f1377c91f6b05,SP,12,4
cfead345fd39589372b7ac0c255c0712,SP,5,5
cfc8693f5a72369e0b4cd8d2f4f01ff1,SP,10,5
4c6b8f5bdbbce6acce7f9193da57a34f,SP,6,2
c2412fc369f785dbaebb28b731f92bdc,RJ,5,4
e67c98054d83d2b7a9ba6e37eb2ca005,SP,4,5
1473319e2ff85803b7e969a788740cda,SP,5,5
121c96617b2e0acee04016a0f37c1c7b,SP,11,5
9397029fbc3ec2e77f3ada43544a9309,SP,7,1
0171ca1dc94d8ebde8bbd3b686f44c41,SP,14,4
d0c8f9db386ca29a7033d2fddc2451b1,SP,3,5
5a2a431c383bfb1cf91cef8f21db8751,SP,15,4
f92b34d1e66d16dfe85adfbf914dee86,RJ,29,1
cc3ec3d8a0adc29d2f942ec3b743559f,SP,2,5
b8c26d0e6999dd7df49908fe20b9a1d9,SP,6,4
3c91e3497ee8a38751b01e5d549a9bf3,SP,8,5
2d86dca31adc614ff712e9900f70c395,SP,10,4
555d7aa9a2893149ace06d73b09b59b5,SP,5,5
13d07eb2de3e39a4ce35e42413657ca4,SP,7,5
22c3c17767ef06b388b1a0e1820d5338,SP,5,4
8c18e2748f644242067b6c2269b072f3,SP,2,5
93e337ab97f3eaafab94e2129d8feae8,SP,37,1
6ef7236f77012f10ce40fccc912d7f4f,SP,11,2
d419b374d8c1d6ee8ef676b3d5483193,SP,4,5
3c179a72f1d2d9c87b18d2a0fa99079f,RJ,6,5
0a280a8b4ce3fd3a61a076492e5d6b00,SP,16,3
aaf8bab1b669bb91ff3ebc7396d45ce4,SP,24,2
ce32a1ef7b8affd937675b5aa005d877,RJ,19,3
097be4cd83ab97b83a12738175758dc6,SP,8,5
412e78168592efba1bededb6122b7264,SP,7,4
a9b4d68c2c9921f6475ffb650b6c41bd,SP,10,5
0e674de2505ddeb8770eb4e642b0a638,SP,13,5
4c72d41ba4c2afa336f5f612bed714a3,SP,6,5
d896a23dad25767048a7f2fc96b09c4f,RJ,17,5
53c13f6010b84ebe8ee418785dd62890,SP,13,5
0bc9cc637f074aa7df9fb7f206125066,RJ,7,5
13a6b84d8ffc29e4607ddcb4170cd8a4,SP,34,1
eaecb482f1e5f5058d49cf2984fc774c,RJ,4,5
7621ddb8114cb72e4ac4673daf869f93,SP,4,4
e566c1b5be049c45a4e4f83c5101b3fa,SP,3,5
adff109236fcf060cf7989c67c4280a5,RJ,5,5
fefd2241bdaad0b1f5a3ebbc75fcbc97,SP,4,4
28d030cdc8a0c663dc60bbe5a730971f,RJ,15,1
9d3da55bc185ccdbeccac8824c7330ae,SP,7,2
a061df95ad7f5cdb3f6f15062486f4af,SP,2,5
9d6fce663840af4f0e35863644f6c031,RJ,10,5
518a89db9918a8553dbc760454cc7634,RJ,13,4
36427c26a33be23e4e8867d9a8245688,SP,5,5
2296fa4ebace1edacb9f91509766eb18,SP,17,5
28bd33366e2139b089b6a34b70176d15,RJ,11,4
440b07cde0dc78d377c42d29845bcafd,SP,8,5
8d2bf5a428d30fa82c85d57bea01159e,SP,5,4
87daab525d42b65a8fd0083f652cc9d9,SP,22,5
f4836c9fdf304c98f625b549ea6bbc39,SP,12,1
28ac9e005a274e1eeec0d874ce8e27f9,RJ,8,4
ebb5a074406776ad07439bc2049c1fe4,SP,6,5
9dfd8df84d4f07cc8da0f2fa0fe96075,SP,5,5
e48f28e15158bd10b02972eae44c8e7e,SP,13,4
556d7ec009cdd5ae19dad069c808ad9c,SP,9,5
d4c1356b86dcc8a86c603174ba27d9bc,SP,13,5
cd0e2c76047beea6ab6baefcaddb7de2,SP,11,5
05efc756dc2f2fdb4e8e914ad1a73f3c,RJ,1,5
e84484718ecfbc4f6c98105b691b2bd8,SP,39,1
fa8fe325f86ee264db13706bd82eed79,SP,4,5
b4b8e8f37818c443dd4c0c48e9a3707d,RJ,10,5
16a811fb1fdf869b3b5ab6f91b6f36bb,SP,8,5
25ab32ec1b293e1889e29cce8820832f,SP,12,5
354f93e9f4da886ed48d1add590d8d37,SP,7,5
3891073d9934c3bc761f151f90f1be17,RJ,6,5
d3799717df1e5cb9074eda9ecbca747f,RJ,8,5
339e87a91e00231ddda7d5b3d7941ab2,SP,11,3
cf1b24b9c3eb7257436b2e7b176444a8,RJ,6,5
d6d776b7130d34ea8a790c28a69dc2a8,RJ,13,4
05df1c1ff1b3e0ba073493d2ca0bdffc,SP,5,4
c1547b9ad031612f2446bf9ad43a0716,SP,2,3
897eeb6af4bb0e9611c898a81a87ed34,SP,5,5
d8e47a9014bdfe7e7d0d26b8a245d785,SP,2,5
94af94e55976f5fdd5048f5166123639,RJ,16,1
747517fa441ebfa91a5cd254702353ed,SP,4,4
5f19271c1eb0a8eb0a1efed995df752b,SP,9,5
4ff9ab070e81af8af428c889cc08b06d,SP,5,5
c5e30f4818a17e20a66b7277cd2eda07,RJ,9,5
bfa69a49568b6a506bd99efd224056b6,RJ,8,5
79b57d07c97ba24547cc8ec969785e64,SP,9,4
8e0e3b77770b10f595b5c27e62efd4e4,SP,10,5
bc1b0a5ec1ab0ef72c28325275a2f908,SP,18,2
dac85d3cab0888e36afc2fdc41ecf316,RJ,9,5
7416b68f6acd9fa1b73d37eafcf94975,SP,18,5
316f68b737bb9d1e24ca9a1d4de6f352,RJ,6,5
e27a78bc8f647d6ce9c8b295bada702d,RJ,9,5
74f5165a6e6e8adda316b90e58856eda,SP,2,5
5c938587fa6333223164d94333986fa5,RJ,10,4
26c883d125f63d8f73de0fac7be06290,SP,6,4
cd1ddd0a998b40f3335a4b6d9af53e7f,SP,4,5
e3ce941c85b5ae1ae2862a7344cbb845,SP,6,2
530b947c3a33112e9d1b807557aabe41,SP,4,5
33a08d5c54f24e209c3a1c2c9fc40c97,RJ,9,3
602cbc1dba09db685a591cda4cb07c56,SP,2,5
bdd6b2438d59a554a92624258e321354,SP,10,4
80b822f372e31deefa128214a3380eff,SP,8,5
f1c5e5967b0cd0144bd3b56958f7da43,SP,5,5
ae0c703b9ca19474ade7bec18099ad7f,RJ,14,3
5635c4d926a70f077059cfbc66700181,RJ,11,5
